Answer Page,Metric,Company,Year,Value,Source Page,Answer ID,Original Source,Source Count,Comments,ISIN
https://wikirate.org/Walk_Free+Food_Beverages_Sector+LUNAR_FREEZING_COLD_STORAGE_COMPANY_LIMITED+2020,Walk Free+Food & Beverages Sector,LUNAR FREEZING & COLD STORAGE COMPANY LIMITED,2020,Yes,,,,,,
https://wikirate.org/Walk_Free+Food_Beverages_Sector+LUNAR_FREEZING_COLD_STORAGE_COMPANY_LIMITED+2023,Walk Free+Food & Beverages Sector,LUNAR FREEZING & COLD STORAGE COMPANY LIMITED,2023,Yes,,,,,,
https://wikirate.org/Walk_Free+Garment_Sector+LUNAR_FREEZING_COLD_STORAGE_COMPANY_LIMITED+2019,Walk Free+Garment Sector,LUNAR FREEZING & COLD STORAGE COMPANY LIMITED,2019,No,,,,,,
https://wikirate.org/Walk_Free+Garment_Sector+LUNAR_FREEZING_COLD_STORAGE_COMPANY_LIMITED+2020,Walk Free+Garment Sector,LUNAR FREEZING & COLD STORAGE COMPANY LIMITED,2020,No,,,,,,
https://wikirate.org/Walk_Free+Garment_Sector+LUNAR_FREEZING_COLD_STORAGE_COMPANY_LIMITED+2023,Walk Free+Garment Sector,LUNAR FREEZING & COLD STORAGE COMPANY LIMITED,2023,No,,,,,,
https://wikirate.org/Core+Headquarters_Location+LUNAR_FREEZING_COLD_STORAGE_COMPANY_LIMITED+2019,Core+Headquarters Location,LUNAR FREEZING & COLD STORAGE COMPANY LIMITED,2019,United Kingdom,,,,,,
https://wikirate.org/Walk_Free+Hospitality_Sector+LUNAR_FREEZING_COLD_STORAGE_COMPANY_LIMITED+2019,Walk Free+Hospitality Sector,LUNAR FREEZING & COLD STORAGE COMPANY LIMITED,2019,No,,,,,,
https://wikirate.org/Walk_Free+Hospitality_Sector+LUNAR_FREEZING_COLD_STORAGE_COMPANY_LIMITED+2020,Walk Free+Hospitality Sector,LUNAR FREEZING & COLD STORAGE COMPANY LIMITED,2020,No,,,,,,
https://wikirate.org/Walk_Free+Hospitality_Sector+LUNAR_FREEZING_COLD_STORAGE_COMPANY_LIMITED+2023,Walk Free+Hospitality Sector,LUNAR FREEZING & COLD STORAGE COMPANY LIMITED,2023,No,,,,,,
https://wikirate.org/~9691184,Home Office+ILO Indicators in MS Statement,LUNAR FREEZING & COLD STORAGE COMPANY LIMITED,2019,,https://wikirate.org/~9135362,9691184.0,https://downloads.modern-slavery-statement-registry.service.gov.uk/publicdownloads/StatementSummaries2020.csv,3.0,,
