Answer Page,Metric,Company,Year,Value,Source Page,Answer ID,Original Source,Source Count,Comments,ISIN
https://wikirate.org/Walk_Free+Garment_Sector+Mitsubishi_Corporation+2015,Walk Free+Garment Sector,Mitsubishi Corporation,2015,No,,,,,,JP3898400001;JP389840AD95;JP389840AE60;JP389840AF69;JP389840AM94;JP389840AQ33;JP389840BF68;JP389840CF67;JP389840CG90;US6067692060;US6067693050;US6067694041;US606769AG23;US606769AJ61;US606769AK35;USJ43830FD51;USJ43830FH65;USJ43830FJ22
https://wikirate.org/Walk_Free+Garment_Sector+Mitsubishi_Corporation+2016,Walk Free+Garment Sector,Mitsubishi Corporation,2016,No,,,,,,JP3898400001;JP389840AD95;JP389840AE60;JP389840AF69;JP389840AM94;JP389840AQ33;JP389840BF68;JP389840CF67;JP389840CG90;US6067692060;US6067693050;US6067694041;US606769AG23;US606769AJ61;US606769AK35;USJ43830FD51;USJ43830FH65;USJ43830FJ22
https://wikirate.org/Walk_Free+Garment_Sector+Mitsubishi_Corporation+2017,Walk Free+Garment Sector,Mitsubishi Corporation,2017,No,,,,,,JP3898400001;JP389840AD95;JP389840AE60;JP389840AF69;JP389840AM94;JP389840AQ33;JP389840BF68;JP389840CF67;JP389840CG90;US6067692060;US6067693050;US6067694041;US606769AG23;US606769AJ61;US606769AK35;USJ43830FD51;USJ43830FH65;USJ43830FJ22
https://wikirate.org/Walk_Free+Garment_Sector+Mitsubishi_Corporation+2021,Walk Free+Garment Sector,Mitsubishi Corporation,2021,Yes,,,,,,JP3898400001;JP389840AD95;JP389840AE60;JP389840AF69;JP389840AM94;JP389840AQ33;JP389840BF68;JP389840CF67;JP389840CG90;US6067692060;US6067693050;US6067694041;US606769AG23;US606769AJ61;US606769AK35;USJ43830FD51;USJ43830FH65;USJ43830FJ22
https://wikirate.org/~14374093,Net Zero Tracker+Gasses Coverage,Mitsubishi Corporation,2021,Carbon dioxide and other GHGs,https://wikirate.org/~14316110,14374093.0,,1.0,,JP3898400001;JP389840AD95;JP389840AE60;JP389840AF69;JP389840AM94;JP389840AQ33;JP389840BF68;JP389840CF67;JP389840CG90;US6067692060;US6067693050;US6067694041;US606769AG23;US606769AJ61;US606769AK35;USJ43830FD51;USJ43830FH65;USJ43830FJ22
https://wikirate.org/~19623601,Net Zero Tracker+Gasses Coverage,Mitsubishi Corporation,2023,Carbon dioxide and other GHGs,https://wikirate.org/~16368304,19623601.0,https://zerotracker.net/,1.0,,JP3898400001;JP389840AD95;JP389840AE60;JP389840AF69;JP389840AM94;JP389840AQ33;JP389840BF68;JP389840CF67;JP389840CG90;US6067692060;US6067693050;US6067694041;US606769AG23;US606769AJ61;US606769AK35;USJ43830FD51;USJ43830FH65;USJ43830FJ22
https://wikirate.org/Draft+Gender_Balance_Index_V2+Mitsubishi_Corporation+2023,Draft+Gender Balance Index V2,Mitsubishi Corporation,2023,Unknown,,,,,,JP3898400001;JP389840AD95;JP389840AE60;JP389840AF69;JP389840AM94;JP389840AQ33;JP389840BF68;JP389840CF67;JP389840CG90;US6067692060;US6067693050;US6067694041;US606769AG23;US606769AJ61;US606769AK35;USJ43830FD51;USJ43830FH65;USJ43830FJ22
https://wikirate.org/World_Benchmarking_Alliance+Governance_and_strategy+Mitsubishi_Corporation+2023,World Benchmarking Alliance+Governance and strategy,Mitsubishi Corporation,2023,3.0,,,,,,JP3898400001;JP389840AD95;JP389840AE60;JP389840AF69;JP389840AM94;JP389840AQ33;JP389840BF68;JP389840CF67;JP389840CG90;US6067692060;US6067693050;US6067694041;US606769AG23;US606769AJ61;US606769AK35;USJ43830FD51;USJ43830FH65;USJ43830FJ22
https://wikirate.org/~19623633,Net Zero Tracker+Governance Notes,Mitsubishi Corporation,2023,More detailed plan yet to be completed.,https://wikirate.org/~16368304,19623633.0,https://zerotracker.net/,1.0,,JP3898400001;JP389840AD95;JP389840AE60;JP389840AF69;JP389840AM94;JP389840AQ33;JP389840BF68;JP389840CF67;JP389840CG90;US6067692060;US6067693050;US6067694041;US606769AG23;US606769AJ61;US606769AK35;USJ43830FD51;USJ43830FH65;USJ43830FJ22
https://wikirate.org/Commons+Greenhouse_Gas_Emissions_Scope_1+Mitsubishi_Corporation+2022,Commons+Greenhouse Gas Emissions Scope 1,Mitsubishi Corporation,2022,19518000,,,,,,JP3898400001;JP389840AD95;JP389840AE60;JP389840AF69;JP389840AM94;JP389840AQ33;JP389840BF68;JP389840CF67;JP389840CG90;US6067692060;US6067693050;US6067694041;US606769AG23;US606769AJ61;US606769AK35;USJ43830FD51;USJ43830FH65;USJ43830FJ22
https://wikirate.org/Commons+Greenhouse_Gas_Emissions_Scope_1_and_2_combined+Mitsubishi_Corporation+2022,Commons+Greenhouse Gas Emissions Scope 1 and 2 combined,Mitsubishi Corporation,2022,21264000,,,,,,JP3898400001;JP389840AD95;JP389840AE60;JP389840AF69;JP389840AM94;JP389840AQ33;JP389840BF68;JP389840CF67;JP389840CG90;US6067692060;US6067693050;US6067694041;US606769AG23;US606769AJ61;US606769AK35;USJ43830FD51;USJ43830FH65;USJ43830FJ22
https://wikirate.org/Commons+Greenhouse_Gas_Emissions_Scope_2+Mitsubishi_Corporation+2022,Commons+Greenhouse Gas Emissions Scope 2,Mitsubishi Corporation,2022,1746000,,,,,,JP3898400001;JP389840AD95;JP389840AE60;JP389840AF69;JP389840AM94;JP389840AQ33;JP389840BF68;JP389840CF67;JP389840CG90;US6067692060;US6067693050;US6067694041;US606769AG23;US606769AJ61;US606769AK35;USJ43830FD51;USJ43830FH65;USJ43830FJ22
https://wikirate.org/Apparel_Research_Group+Grievance_mechanism+Mitsubishi_Corporation+2018,Apparel Research Group+Grievance mechanism,Mitsubishi Corporation,2018,No,,,,,,JP3898400001;JP389840AD95;JP389840AE60;JP389840AF69;JP389840AM94;JP389840AQ33;JP389840BF68;JP389840CF67;JP389840CG90;US6067692060;US6067693050;US6067694041;US606769AG23;US606769AJ61;US606769AK35;USJ43830FD51;USJ43830FH65;USJ43830FJ22
https://wikirate.org/Apparel_Research_Group+Grievance_mechanism+Mitsubishi_Corporation+2019,Apparel Research Group+Grievance mechanism,Mitsubishi Corporation,2019,No,,,,,,JP3898400001;JP389840AD95;JP389840AE60;JP389840AF69;JP389840AM94;JP389840AQ33;JP389840BF68;JP389840CF67;JP389840CG90;US6067692060;US6067693050;US6067694041;US606769AG23;US606769AJ61;US606769AK35;USJ43830FD51;USJ43830FH65;USJ43830FJ22
https://wikirate.org/Apparel_Research_Group+Grievance_mechanism+Mitsubishi_Corporation+2020,Apparel Research Group+Grievance mechanism,Mitsubishi Corporation,2020,No,,,,,,JP3898400001;JP389840AD95;JP389840AE60;JP389840AF69;JP389840AM94;JP389840AQ33;JP389840BF68;JP389840CF67;JP389840CG90;US6067692060;US6067693050;US6067694041;US606769AG23;US606769AJ61;US606769AK35;USJ43830FD51;USJ43830FH65;USJ43830FJ22
https://wikirate.org/~8025035,Minerals Sourcing+Grievance Mechanism - All Parties (Step 1.E.2),Mitsubishi Corporation,2018,Unknown,https://wikirate.org/~7930318,8025035.0,https://www.mitsubishicorp.com/jp/en/ir/library/ar/pdf/areport/2019/all_view.pdf,1.0,p. 41 only an internal whistleblower system is mentioned,JP3898400001;JP389840AD95;JP389840AE60;JP389840AF69;JP389840AM94;JP389840AQ33;JP389840BF68;JP389840CF67;JP389840CG90;US6067692060;US6067693050;US6067694041;US606769AG23;US606769AJ61;US606769AK35;USJ43830FD51;USJ43830FH65;USJ43830FJ22
https://wikirate.org/~8025428,Minerals Sourcing+Grievance Mechanism - Collaborative (Step 1.E.3),Mitsubishi Corporation,2018,No,https://wikirate.org/~7931470,8025428.0,https://www.mitsubishicorp.com/jp/en/ir/library/esg/pdf/S07.pdf,1.0,Not mentioned,JP3898400001;JP389840AD95;JP389840AE60;JP389840AF69;JP389840AM94;JP389840AQ33;JP389840BF68;JP389840CF67;JP389840CG90;US6067692060;US6067693050;US6067694041;US606769AG23;US606769AJ61;US606769AK35;USJ43830FD51;USJ43830FH65;USJ43830FJ22
https://wikirate.org/~7929501,Organisation for Economic Cooperation & Development (OECD)+Grievance Mechanism (Step 1.E.1),Mitsubishi Corporation,2014,No,https://wikirate.org/~7929494,7929501.0,https://www.mitsubishicorp.com/jp/en/ir/library/ar/pdf/areport/2014/all.pdf,1.0,Not mentioned,JP3898400001;JP389840AD95;JP389840AE60;JP389840AF69;JP389840AM94;JP389840AQ33;JP389840BF68;JP389840CF67;JP389840CG90;US6067692060;US6067693050;US6067694041;US606769AG23;US606769AJ61;US606769AK35;USJ43830FD51;USJ43830FH65;USJ43830FJ22
https://wikirate.org/~7930324,Organisation for Economic Cooperation & Development (OECD)+Grievance Mechanism (Step 1.E.1),Mitsubishi Corporation,2018,No,https://wikirate.org/~7930318,7930324.0,https://www.mitsubishicorp.com/jp/en/ir/library/ar/pdf/areport/2019/all_view.pdf,1.0,p. 41 only an internal whistleblower system is mentioned,JP3898400001;JP389840AD95;JP389840AE60;JP389840AF69;JP389840AM94;JP389840AQ33;JP389840BF68;JP389840CF67;JP389840CG90;US6067692060;US6067693050;US6067694041;US606769AG23;US606769AJ61;US606769AK35;USJ43830FD51;USJ43830FH65;USJ43830FJ22
https://wikirate.org/~20266650,"Global Reporting Initiative+Groundwater withdrawals, GRI 303-3-a (formerly G4-EN8-a)",Mitsubishi Corporation,2022,8850000,https://wikirate.org/~20265908,20266650.0,,1.0,pg159 Matthew noble[https://wikirate.org/Matthew_noble].....2024-11-25 17:07:22 UTC,JP3898400001;JP389840AD95;JP389840AE60;JP389840AF69;JP389840AM94;JP389840AQ33;JP389840BF68;JP389840CF67;JP389840CG90;US6067692060;US6067693050;US6067694041;US606769AG23;US606769AJ61;US606769AK35;USJ43830FD51;USJ43830FH65;USJ43830FJ22
https://wikirate.org/Global_Reporting_Initiative+Groundwater_withdrawals_GRI_303_3_a_formerly_G4_EN8_a+Laureen_van_Breen+Mitsubishi_Corporation+2022,"Global Reporting Initiative+Groundwater withdrawals, GRI 303-3-a (formerly G4-EN8-a)+Laureen van Breen",Mitsubishi Corporation,2022,10,,,,,,JP3898400001;JP389840AD95;JP389840AE60;JP389840AF69;JP389840AM94;JP389840AQ33;JP389840BF68;JP389840CF67;JP389840CG90;US6067692060;US6067693050;US6067694041;US606769AG23;US606769AJ61;US606769AK35;USJ43830FD51;USJ43830FH65;USJ43830FJ22
https://wikirate.org/~14374101,Net Zero Tracker+Has Plan,Mitsubishi Corporation,2021,Yes,https://wikirate.org/~14316110,14374101.0,,1.0,,JP3898400001;JP389840AD95;JP389840AE60;JP389840AF69;JP389840AM94;JP389840AQ33;JP389840BF68;JP389840CF67;JP389840CG90;US6067692060;US6067693050;US6067694041;US606769AG23;US606769AJ61;US606769AK35;USJ43830FD51;USJ43830FH65;USJ43830FJ22
https://wikirate.org/~19623620,Net Zero Tracker+Has Plan,Mitsubishi Corporation,2023,Yes,https://wikirate.org/~16368304,19623620.0,https://zerotracker.net/,1.0,,JP3898400001;JP389840AD95;JP389840AE60;JP389840AF69;JP389840AM94;JP389840AQ33;JP389840BF68;JP389840CF67;JP389840CG90;US6067692060;US6067693050;US6067694041;US606769AG23;US606769AJ61;US606769AK35;USJ43830FD51;USJ43830FH65;USJ43830FJ22
https://wikirate.org/~20266513,"Global Reporting Initiative+Hazardous Air Pollutant (HAP) emissions, GRI 305-7-a (formerly G4-EN21-a)",Mitsubishi Corporation,2022,Unknown,https://wikirate.org/~20265908,20266513.0,,1.0,,JP3898400001;JP389840AD95;JP389840AE60;JP389840AF69;JP389840AM94;JP389840AQ33;JP389840BF68;JP389840CF67;JP389840CG90;US6067692060;US6067693050;US6067694041;US606769AG23;US606769AJ61;US606769AK35;USJ43830FD51;USJ43830FH65;USJ43830FJ22
https://wikirate.org/~20266663,"Global Reporting Initiative+Hazardous Waste Created, GRI 306-2 (formerly G4-EN23-a)",Mitsubishi Corporation,2022,159.775,https://wikirate.org/~20265908,20266663.0,,1.0,pg159 Matthew noble[https://wikirate.org/Matthew_noble].....2024-11-25 17:16:06 UTC,JP3898400001;JP389840AD95;JP389840AE60;JP389840AF69;JP389840AM94;JP389840AQ33;JP389840BF68;JP389840CF67;JP389840CG90;US6067692060;US6067693050;US6067694041;US606769AG23;US606769AJ61;US606769AK35;USJ43830FD51;USJ43830FH65;USJ43830FJ22
https://wikirate.org/~20267690,"Global Reporting Initiative+Hazardous Waste Recycled, GRI 306-2-a (formerly G4-EN23-a)",Mitsubishi Corporation,2023,Unknown,https://wikirate.org/~20265908,20267690.0,,1.0,,JP3898400001;JP389840AD95;JP389840AE60;JP389840AF69;JP389840AM94;JP389840AQ33;JP389840BF68;JP389840CF67;JP389840CG90;US6067692060;US6067693050;US6067694041;US606769AG23;US606769AJ61;US606769AK35;USJ43830FD51;USJ43830FH65;USJ43830FJ22
https://wikirate.org/Core+Headquarters_Location+Mitsubishi_Corporation+2019,Core+Headquarters Location,Mitsubishi Corporation,2019,Japan,,,,,,JP3898400001;JP389840AD95;JP389840AE60;JP389840AF69;JP389840AM94;JP389840AQ33;JP389840BF68;JP389840CF67;JP389840CG90;US6067692060;US6067693050;US6067694041;US606769AG23;US606769AJ61;US606769AK35;USJ43830FD51;USJ43830FH65;USJ43830FJ22
https://wikirate.org/~14374097,Net Zero Tracker+Historical Emissions,Mitsubishi Corporation,2021,No,https://wikirate.org/~14316110,14374097.0,,1.0,,JP3898400001;JP389840AD95;JP389840AE60;JP389840AF69;JP389840AM94;JP389840AQ33;JP389840BF68;JP389840CF67;JP389840CG90;US6067692060;US6067693050;US6067694041;US606769AG23;US606769AJ61;US606769AK35;USJ43830FD51;USJ43830FH65;USJ43830FJ22
https://wikirate.org/~19623613,Net Zero Tracker+Historical Emissions,Mitsubishi Corporation,2023,No,https://wikirate.org/~16368304,19623613.0,https://zerotracker.net/,1.0,,JP3898400001;JP389840AD95;JP389840AE60;JP389840AF69;JP389840AM94;JP389840AQ33;JP389840BF68;JP389840CF67;JP389840CG90;US6067692060;US6067693050;US6067694041;US606769AG23;US606769AJ61;US606769AK35;USJ43830FD51;USJ43830FH65;USJ43830FJ22
https://wikirate.org/Walk_Free+Hospitality_Sector+Mitsubishi_Corporation+2015,Walk Free+Hospitality Sector,Mitsubishi Corporation,2015,No,,,,,,JP3898400001;JP389840AD95;JP389840AE60;JP389840AF69;JP389840AM94;JP389840AQ33;JP389840BF68;JP389840CF67;JP389840CG90;US6067692060;US6067693050;US6067694041;US606769AG23;US606769AJ61;US606769AK35;USJ43830FD51;USJ43830FH65;USJ43830FJ22
https://wikirate.org/Walk_Free+Hospitality_Sector+Mitsubishi_Corporation+2016,Walk Free+Hospitality Sector,Mitsubishi Corporation,2016,No,,,,,,JP3898400001;JP389840AD95;JP389840AE60;JP389840AF69;JP389840AM94;JP389840AQ33;JP389840BF68;JP389840CF67;JP389840CG90;US6067692060;US6067693050;US6067694041;US606769AG23;US606769AJ61;US606769AK35;USJ43830FD51;USJ43830FH65;USJ43830FJ22
https://wikirate.org/Walk_Free+Hospitality_Sector+Mitsubishi_Corporation+2017,Walk Free+Hospitality Sector,Mitsubishi Corporation,2017,No,,,,,,JP3898400001;JP389840AD95;JP389840AE60;JP389840AF69;JP389840AM94;JP389840AQ33;JP389840BF68;JP389840CF67;JP389840CG90;US6067692060;US6067693050;US6067694041;US606769AG23;US606769AJ61;US606769AK35;USJ43830FD51;USJ43830FH65;USJ43830FJ22
https://wikirate.org/Walk_Free+Hospitality_Sector+Mitsubishi_Corporation+2021,Walk Free+Hospitality Sector,Mitsubishi Corporation,2021,No,,,,,,JP3898400001;JP389840AD95;JP389840AE60;JP389840AF69;JP389840AM94;JP389840AQ33;JP389840BF68;JP389840CF67;JP389840CG90;US6067692060;US6067693050;US6067694041;US606769AG23;US606769AJ61;US606769AK35;USJ43830FD51;USJ43830FH65;USJ43830FJ22
https://wikirate.org/~20266024,Global Reporting Initiative+Human Rights Impacts Grievances filed (G4-HR12-a),Mitsubishi Corporation,2022,46,https://wikirate.org/~20265908,20266024.0,,1.0,pg166 Matthew noble[https://wikirate.org/Matthew_noble].....2024-11-25 11:37:51 UTC,JP3898400001;JP389840AD95;JP389840AE60;JP389840AF69;JP389840AM94;JP389840AQ33;JP389840BF68;JP389840CF67;JP389840CG90;US6067692060;US6067693050;US6067694041;US606769AG23;US606769AJ61;US606769AK35;USJ43830FD51;USJ43830FH65;USJ43830FJ22
https://wikirate.org/~20266044,Global Reporting Initiative+Human Rights Screening of New Suppliers (G4-HR10-a),Mitsubishi Corporation,2023,Unknown,https://wikirate.org/~20265908,20266044.0,,1.0,,JP3898400001;JP389840AD95;JP389840AE60;JP389840AF69;JP389840AM94;JP389840AQ33;JP389840BF68;JP389840CF67;JP389840CG90;US6067692060;US6067693050;US6067694041;US606769AG23;US606769AJ61;US606769AK35;USJ43830FD51;USJ43830FH65;USJ43830FJ22
https://wikirate.org/~4302600,Vasiliki Gkatziaki+is Gold supplier of,Mitsubishi Corporation,2013,1,,4302600.0,,0.0,,JP3898400001;JP389840AD95;JP389840AE60;JP389840AF69;JP389840AM94;JP389840AQ33;JP389840BF68;JP389840CF67;JP389840CG90;US6067692060;US6067693050;US6067694041;US606769AG23;US606769AJ61;US606769AK35;USJ43830FD51;USJ43830FH65;USJ43830FJ22
https://wikirate.org/~4367417,Commons+is Tin supplier of,Mitsubishi Corporation,2013,4,,4367417.0,,0.0,,JP3898400001;JP389840AD95;JP389840AE60;JP389840AF69;JP389840AM94;JP389840AQ33;JP389840BF68;JP389840CF67;JP389840CG90;US6067692060;US6067693050;US6067694041;US606769AG23;US606769AJ61;US606769AK35;USJ43830FD51;USJ43830FH65;USJ43830FJ22
https://wikirate.org/~4369908,Commons+is Tin supplier of,Mitsubishi Corporation,2014,2,,4369908.0,,0.0,,JP3898400001;JP389840AD95;JP389840AE60;JP389840AF69;JP389840AM94;JP389840AQ33;JP389840BF68;JP389840CF67;JP389840CG90;US6067692060;US6067693050;US6067694041;US606769AG23;US606769AJ61;US606769AK35;USJ43830FD51;USJ43830FH65;USJ43830FJ22
https://wikirate.org/~4461095,Commons+is Tin supplier of,Mitsubishi Corporation,2015,1,,4461095.0,,0.0,,JP3898400001;JP389840AD95;JP389840AE60;JP389840AF69;JP389840AM94;JP389840AQ33;JP389840BF68;JP389840CF67;JP389840CG90;US6067692060;US6067693050;US6067694041;US606769AG23;US606769AJ61;US606769AK35;USJ43830FD51;USJ43830FH65;USJ43830FJ22
https://wikirate.org/~8025829,Minerals Sourcing+Identified Conflict Affected and High Risk Areas (Step 1.A.6),Mitsubishi Corporation,2018,No,https://wikirate.org/~7931470,8025829.0,https://www.mitsubishicorp.com/jp/en/ir/library/esg/pdf/S07.pdf,1.0,"While they refer to a very similar approach, it seems they do not consider mineral supply chains to be part of ""industries with higher risks"" ""In their supply chain management document several policies are mentioned but none specifically focused on sourcing/trading minerals."" p. 4",JP3898400001;JP389840AD95;JP389840AE60;JP389840AF69;JP389840AM94;JP389840AQ33;JP389840BF68;JP389840CF67;JP389840CG90;US6067692060;US6067693050;US6067694041;US606769AG23;US606769AJ61;US606769AK35;USJ43830FD51;USJ43830FH65;USJ43830FJ22
https://wikirate.org/~10762310,Home Office+ILO Indicators in MS Statement,Mitsubishi Corporation,2020,,https://wikirate.org/~8066337,10762310.0,https://downloads.modern-slavery-statement-registry.service.gov.uk/publicdownloads/StatementSummaries2021.csv,3.0,,JP3898400001;JP389840AD95;JP389840AE60;JP389840AF69;JP389840AM94;JP389840AQ33;JP389840BF68;JP389840CF67;JP389840CG90;US6067692060;US6067693050;US6067694041;US606769AG23;US606769AJ61;US606769AK35;USJ43830FD51;USJ43830FH65;USJ43830FJ22
https://wikirate.org/~13784384,Home Office+ILO Indicators in MS Statement,Mitsubishi Corporation,2021,,https://wikirate.org/~13403182,13784384.0,https://downloads.modern-slavery-statement-registry.service.gov.uk/publicdownloads/StatementSummaries2022.csv,3.0,,JP3898400001;JP389840AD95;JP389840AE60;JP389840AF69;JP389840AM94;JP389840AQ33;JP389840BF68;JP389840CF67;JP389840CG90;US6067692060;US6067693050;US6067694041;US606769AG23;US606769AJ61;US606769AK35;USJ43830FD51;USJ43830FH65;USJ43830FJ22
https://wikirate.org/Core+ILO_Region+Mitsubishi_Corporation+2019,Core+ILO Region,Mitsubishi Corporation,2019,Asia and the Pacific,,,,,,JP3898400001;JP389840AD95;JP389840AE60;JP389840AF69;JP389840AM94;JP389840AQ33;JP389840BF68;JP389840CF67;JP389840CG90;US6067692060;US6067693050;US6067694041;US606769AG23;US606769AJ61;US606769AK35;USJ43830FD51;USJ43830FH65;USJ43830FJ22
https://wikirate.org/~20265931,Global Reporting Initiative+Incidents of Corruption (GRI Standard 205-3-a),Mitsubishi Corporation,2022,0,https://wikirate.org/~20265908,20265931.0,,1.0,,JP3898400001;JP389840AD95;JP389840AE60;JP389840AF69;JP389840AM94;JP389840AQ33;JP389840BF68;JP389840CF67;JP389840CG90;US6067692060;US6067693050;US6067694041;US606769AG23;US606769AJ61;US606769AK35;USJ43830FD51;USJ43830FH65;USJ43830FJ22
https://wikirate.org/~20266040,"Global Reporting Initiative+Incidents of discrimination, GRI 406-1 (G4-HR3-a)",Mitsubishi Corporation,2023,Unknown,https://wikirate.org/~20265908,20266040.0,,1.0,,JP3898400001;JP389840AD95;JP389840AE60;JP389840AF69;JP389840AM94;JP389840AQ33;JP389840BF68;JP389840CF67;JP389840CG90;US6067692060;US6067693050;US6067694041;US606769AG23;US606769AJ61;US606769AK35;USJ43830FD51;USJ43830FH65;USJ43830FJ22
https://wikirate.org/Richard_Mills+Incidents_of_discrimination_per_employee+Mitsubishi_Corporation+2023,Richard Mills+Incidents of discrimination per employee,Mitsubishi Corporation,2023,Unknown,,,,,,JP3898400001;JP389840AD95;JP389840AE60;JP389840AF69;JP389840AM94;JP389840AQ33;JP389840BF68;JP389840CF67;JP389840CG90;US6067692060;US6067693050;US6067694041;US606769AG23;US606769AJ61;US606769AK35;USJ43830FD51;USJ43830FH65;USJ43830FJ22
https://wikirate.org/~20266464,"Global Reporting Initiative+Indirect greenhouse gas (GHG) emissions (Scope 2), GRI 305-2 (formerly G4-EN16-a)",Mitsubishi Corporation,2022,1746000,https://wikirate.org/~20265908,20266464.0,,1.0,pg155 Matthew noble[https://wikirate.org/Matthew_noble].....2024-11-25 14:57:13 UTC,JP3898400001;JP389840AD95;JP389840AE60;JP389840AF69;JP389840AM94;JP389840AQ33;JP389840BF68;JP389840CF67;JP389840CG90;US6067692060;US6067693050;US6067694041;US606769AG23;US606769AJ61;US606769AK35;USJ43830FD51;USJ43830FH65;USJ43830FJ22
https://wikirate.org/~20266493,"Global Reporting Initiative+Indirect greenhouse gas (GHG) emissions (Scope 3), GRI 305-3 (formerly G4-EN17-a)",Mitsubishi Corporation,2022,320820000,https://wikirate.org/~20265908,20266493.0,,1.0,pg155 Matthew noble[https://wikirate.org/Matthew_noble].....2024-11-25 15:03:41 UTC,JP3898400001;JP389840AD95;JP389840AE60;JP389840AF69;JP389840AM94;JP389840AQ33;JP389840BF68;JP389840CF67;JP389840CG90;US6067692060;US6067693050;US6067694041;US606769AG23;US606769AJ61;US606769AK35;USJ43830FD51;USJ43830FH65;USJ43830FJ22
https://wikirate.org/Commons+Industry+Mitsubishi_Corporation+2019,Commons+Industry,Mitsubishi Corporation,2019,C,,,,,,JP3898400001;JP389840AD95;JP389840AE60;JP389840AF69;JP389840AM94;JP389840AQ33;JP389840BF68;JP389840CF67;JP389840CG90;US6067692060;US6067693050;US6067694041;US606769AG23;US606769AJ61;US606769AK35;USJ43830FD51;USJ43830FH65;USJ43830FJ22
https://wikirate.org/~14374137,Net Zero Tracker+Industry,Mitsubishi Corporation,2021,Services,https://wikirate.org/~14316110,14374137.0,,1.0,,JP3898400001;JP389840AD95;JP389840AE60;JP389840AF69;JP389840AM94;JP389840AQ33;JP389840BF68;JP389840CF67;JP389840CG90;US6067692060;US6067693050;US6067694041;US606769AG23;US606769AJ61;US606769AK35;USJ43830FD51;USJ43830FH65;USJ43830FJ22
https://wikirate.org/~19623652,Net Zero Tracker+Industry,Mitsubishi Corporation,2023,Services,https://wikirate.org/~16368304,19623652.0,https://zerotracker.net/,1.0,,JP3898400001;JP389840AD95;JP389840AE60;JP389840AF69;JP389840AM94;JP389840AQ33;JP389840BF68;JP389840CF67;JP389840CG90;US6067692060;US6067693050;US6067694041;US606769AG23;US606769AJ61;US606769AK35;USJ43830FD51;USJ43830FH65;USJ43830FJ22
https://wikirate.org/~15526368,World Benchmarking Alliance+Industry,Mitsubishi Corporation,2023,Conglomerates,https://wikirate.org/~15523496,15526368.0,https://www.worldbenchmarkingalliance.org/sdg2000/,1.0,,JP3898400001;JP389840AD95;JP389840AE60;JP389840AF69;JP389840AM94;JP389840AQ33;JP389840BF68;JP389840CF67;JP389840CG90;US6067692060;US6067693050;US6067694041;US606769AG23;US606769AJ61;US606769AK35;USJ43830FD51;USJ43830FH65;USJ43830FJ22
https://wikirate.org/~14326845,Net Zero Tracker+Interim Target,Mitsubishi Corporation,2021,Emissions reduction target,https://wikirate.org/~14316110,14326845.0,,1.0,,JP3898400001;JP389840AD95;JP389840AE60;JP389840AF69;JP389840AM94;JP389840AQ33;JP389840BF68;JP389840CF67;JP389840CG90;US6067692060;US6067693050;US6067694041;US606769AG23;US606769AJ61;US606769AK35;USJ43830FD51;USJ43830FH65;USJ43830FJ22
https://wikirate.org/~19623594,Net Zero Tracker+Interim Target,Mitsubishi Corporation,2023,Emissions reduction target,https://wikirate.org/~16368304,19623594.0,https://zerotracker.net/,1.0,,JP3898400001;JP389840AD95;JP389840AE60;JP389840AF69;JP389840AM94;JP389840AQ33;JP389840BF68;JP389840CF67;JP389840CG90;US6067692060;US6067693050;US6067694041;US606769AG23;US606769AJ61;US606769AK35;USJ43830FD51;USJ43830FH65;USJ43830FJ22
https://wikirate.org/~14326853,Net Zero Tracker+Interim Target Baseline Year,Mitsubishi Corporation,2021,2020.0,https://wikirate.org/~14316110,14326853.0,,1.0,,JP3898400001;JP389840AD95;JP389840AE60;JP389840AF69;JP389840AM94;JP389840AQ33;JP389840BF68;JP389840CF67;JP389840CG90;US6067692060;US6067693050;US6067694041;US606769AG23;US606769AJ61;US606769AK35;USJ43830FD51;USJ43830FH65;USJ43830FJ22
https://wikirate.org/~19623661,Net Zero Tracker+Interim Target Baseline Year,Mitsubishi Corporation,2023,2020,https://wikirate.org/~16368304,19623661.0,https://zerotracker.net/,1.0,,JP3898400001;JP389840AD95;JP389840AE60;JP389840AF69;JP389840AM94;JP389840AQ33;JP389840BF68;JP389840CF67;JP389840CG90;US6067692060;US6067693050;US6067694041;US606769AG23;US606769AJ61;US606769AK35;USJ43830FD51;USJ43830FH65;USJ43830FJ22
https://wikirate.org/~14326849,Net Zero Tracker+Interim Target Percentage Reduction,Mitsubishi Corporation,2021,50.0,https://wikirate.org/~14316110,14326849.0,,1.0,,JP3898400001;JP389840AD95;JP389840AE60;JP389840AF69;JP389840AM94;JP389840AQ33;JP389840BF68;JP389840CF67;JP389840CG90;US6067692060;US6067693050;US6067694041;US606769AG23;US606769AJ61;US606769AK35;USJ43830FD51;USJ43830FH65;USJ43830FJ22
https://wikirate.org/~19623658,Net Zero Tracker+Interim Target Percentage Reduction,Mitsubishi Corporation,2023,50.0,https://wikirate.org/~16368304,19623658.0,https://zerotracker.net/,1.0,,JP3898400001;JP389840AD95;JP389840AE60;JP389840AF69;JP389840AM94;JP389840AQ33;JP389840BF68;JP389840CF67;JP389840CG90;US6067692060;US6067693050;US6067694041;US606769AG23;US606769AJ61;US606769AK35;USJ43830FD51;USJ43830FH65;USJ43830FJ22
