Answer Page,Metric,Company,Year,Value,Source Page,Answer ID,Original Source,Source Count,Comments,ISIN
https://wikirate.org/~12519374,Walk Free+MSA Organizational structure and operations,MONDELEZ AUSTRALIA HOLDINGS PTY LTD,2020,Yes,https://wikirate.org/~8188311,12519374.0,https://modernslaveryregister.gov.au/statements/file/5e2907e5-9661-4422-9745-6a714cc5f242/,1.0,p. 2 Carly Gardner[https://wikirate.org/Carly_Gardner].....2022-03-08 21:51:27 UTC,
https://wikirate.org/~12519464,Walk Free+MSA Performance Indicators,MONDELEZ AUSTRALIA HOLDINGS PTY LTD,2020,Yes,https://wikirate.org/~8188311,12519464.0,https://modernslaveryregister.gov.au/statements/file/5e2907e5-9661-4422-9745-6a714cc5f242/,1.0,"Note: Does not refer to slavery and trafficking specifically; rather ""we assess the effectiveness of our actions"" (p. 9) Performance Indicators: • compulsory training uptake of Code of Conduct; • number and results of audits at manufacturing facilities and prioritized supplier facilities using the Sedex Members Ethical Trade Audit (SMETA) protocol under the Program for Responsible Sourcing (PROGRESS); • number and nature of contacts to Integrity HelpLineand WebLine • supplier compliance with standards set out in Cocoa Life program and Palm Oil Action Plan, and measurement of impact of Cocoa Life program performed by IPSOS • adherence to Corporate Responsibility Expectations outlined to suppliers Carly Gardner[https://wikirate.org/Carly_Gardner].....2022-03-09 00:38:36 UTC",
https://wikirate.org/Walk_Free+MSA_policy_applicable_beyond_tier_1_binary+MONDELEZ_AUSTRALIA_HOLDINGS_PTY_LTD+2020,Walk Free+MSA policy applicable beyond tier 1 (binary),MONDELEZ AUSTRALIA HOLDINGS PTY LTD,2020,Yes,,,,,,
https://wikirate.org/Walk_Free+MSA_policy_applicable_to_tier_1_binary+MONDELEZ_AUSTRALIA_HOLDINGS_PTY_LTD+2020,Walk Free+MSA policy applicable to tier 1 (binary),MONDELEZ AUSTRALIA HOLDINGS PTY LTD,2020,Yes,,,,,,
https://wikirate.org/Walk_Free+MSA_Policy_grouped+MONDELEZ_AUSTRALIA_HOLDINGS_PTY_LTD+2020,Walk Free+MSA Policy (grouped),MONDELEZ AUSTRALIA HOLDINGS PTY LTD,2020,Both,,,,,,
https://wikirate.org/~12519407,Walk Free+MSA policy (revised),MONDELEZ AUSTRALIA HOLDINGS PTY LTD,2020,"Suppliers comply with laws and company’s policies (direct / tier 1), Prohibit use of forced labour (direct / tier 1), Contracts include clauses on forced labour (direct / tier 1), Contracts include clauses on forced labour (beyond tier 1), Prohibit use of child labour (direct / tier 1), Suppliers respect labour rights (wages / freedom of association etc) (direct / tier 1)",https://wikirate.org/~8188311,12519407.0,https://modernslaveryregister.gov.au/statements/file/5e2907e5-9661-4422-9745-6a714cc5f242/,1.0,"p. 4: refers to policy documents which set out some of the above details, but the information is not provided directly in the company's statement. Carly Gardner[https://wikirate.org/Carly_Gardner].....2022-03-08 23:07:17 UTC",
https://wikirate.org/~12580823,Walk Free+MSA registry submission,MONDELEZ AUSTRALIA HOLDINGS PTY LTD,2020,Australian Registry submission,https://wikirate.org/~8188311,12580823.0,https://modernslaveryregister.gov.au/statements/file/5e2907e5-9661-4422-9745-6a714cc5f242/,1.0,,
https://wikirate.org/~14518832,Walk Free+MSA registry submission,MONDELEZ AUSTRALIA HOLDINGS PTY LTD,2021,Australian Registry submission,https://wikirate.org/~13310745,14518832.0,https://modernslaveryregister.gov.au/statements/file/554f81d4-8792-410a-a4b5-7fecdafd2fd9/,2.0,,
https://wikirate.org/~18024954,Walk Free+MSA registry submission,MONDELEZ AUSTRALIA HOLDINGS PTY LTD,2022,Australian Registry submission,https://wikirate.org/~17288506,18024954.0,https://modernslaveryregister.gov.au/statements/file/d69a5837-aa4c-4f9e-a8b1-43296de61733/,1.0,,
https://wikirate.org/Walk_Free+MSA_reporting_threshold+MONDELEZ_AUSTRALIA_HOLDINGS_PTY_LTD+2020,Walk Free+MSA reporting threshold,MONDELEZ AUSTRALIA HOLDINGS PTY LTD,2020,Over,,,,,,
https://wikirate.org/Walk_Free+MSA_reporting_threshold+MONDELEZ_AUSTRALIA_HOLDINGS_PTY_LTD+2021,Walk Free+MSA reporting threshold,MONDELEZ AUSTRALIA HOLDINGS PTY LTD,2021,Over,,,,,,
https://wikirate.org/~12519415,Walk Free+MSA risk assessment,MONDELEZ AUSTRALIA HOLDINGS PTY LTD,2020,"Use of risk management tool or software, Conducting research",https://wikirate.org/~8188311,12519415.0,https://modernslaveryregister.gov.au/statements/file/5e2907e5-9661-4422-9745-6a714cc5f242/,1.0,"p4: Screens potential suppliers against restricted party lists p5: SMETA, by Sedex Carly Gardner[https://wikirate.org/Carly_Gardner].....2022-03-08 23:23:56 UTC",
https://wikirate.org/Walk_Free+MSA_Risk_assessment_but_none_identified_binary+MONDELEZ_AUSTRALIA_HOLDINGS_PTY_LTD+2020,Walk Free+MSA Risk assessment but none identified (binary),MONDELEZ AUSTRALIA HOLDINGS PTY LTD,2020,No,,,,,,
https://wikirate.org/Walk_Free+MSA_Risk_assessment_categories+MONDELEZ_AUSTRALIA_HOLDINGS_PTY_LTD+2020,Walk Free+MSA Risk assessment categories,MONDELEZ AUSTRALIA HOLDINGS PTY LTD,2020,Performs assessment and identifies risks,,,,,,
https://wikirate.org/Walk_Free+MSA_Risk_Assessment_grouped+MONDELEZ_AUSTRALIA_HOLDINGS_PTY_LTD+2020,Walk Free+MSA Risk Assessment (grouped),MONDELEZ AUSTRALIA HOLDINGS PTY LTD,2020,"Use of risk management tool or software, Conducting research",,,,,,
https://wikirate.org/Walk_Free+MSA_risk_assessment_risk_identified_binary+MONDELEZ_AUSTRALIA_HOLDINGS_PTY_LTD+2020,Walk Free+MSA risk assessment & risk identified (binary),MONDELEZ AUSTRALIA HOLDINGS PTY LTD,2020,Yes,,,,,,
https://wikirate.org/Walk_Free+MSA_risk_management_grouped+MONDELEZ_AUSTRALIA_HOLDINGS_PTY_LTD+2020,Walk Free+MSA risk management (grouped),MONDELEZ AUSTRALIA HOLDINGS PTY LTD,2020,"Neither (self- reporting), Audits of suppliers (independent)",,,,,,
https://wikirate.org/~12519428,Walk Free+MSA risk management (revised),MONDELEZ AUSTRALIA HOLDINGS PTY LTD,2020,Audits of suppliers (independent),https://wikirate.org/~8188311,12519428.0,https://modernslaveryregister.gov.au/statements/file/5e2907e5-9661-4422-9745-6a714cc5f242/,1.0,"p. 9: ""audit results at our manufacturing facilities and prioritized supplier facilities using the Sedex Members Ethical Trade Audit (SMETA) protocol under the Program for Responsible Sourcing (PROGRESS); 100% of our manufacturing sites were independently audited following a three-year cycle, using the SMETA protocol, which includes forced labour risk indicators We met our targets on audits of prioritised tier 1 supplier; 100% of 2019 and 2020's highest priority suppliers completed a SMETA audit We conducted comprehensive Human Rights Impact Assessments in plants located in certain countries in 2020, and are working on integrating the learnings into our global practices in 2021"" Carly Gardner[https://wikirate.org/Carly_Gardner].....2022-03-08 23:43:45 UTC",
https://wikirate.org/Walk_Free+MSA_Sector+MONDELEZ_AUSTRALIA_HOLDINGS_PTY_LTD+2020,Walk Free+MSA Sector,MONDELEZ AUSTRALIA HOLDINGS PTY LTD,2020,Other,,,,,,
https://wikirate.org/Walk_Free+MSA_Sector+MONDELEZ_AUSTRALIA_HOLDINGS_PTY_LTD+2021,Walk Free+MSA Sector,MONDELEZ AUSTRALIA HOLDINGS PTY LTD,2021,Other,,,,,,
https://wikirate.org/~12519369,Business & Human Rights Resource Centre+MSA Statement Approval,MONDELEZ AUSTRALIA HOLDINGS PTY LTD,2020,Approved by Board,https://wikirate.org/~8188311,12519369.0,https://modernslaveryregister.gov.au/statements/file/5e2907e5-9661-4422-9745-6a714cc5f242/,1.0,"p. 10: reviewed and approved by the Boards of Directors of the Reporting Entities on June 30, 2021 Carly Gardner[https://wikirate.org/Carly_Gardner].....2022-03-08 21:48:46 UTC",
https://wikirate.org/Business_Human_Rights_Resource_Centre+MSA_Statement_Approval_binary+MONDELEZ_AUSTRALIA_HOLDINGS_PTY_LTD+2020,Business & Human Rights Resource Centre+MSA Statement Approval (binary),MONDELEZ AUSTRALIA HOLDINGS PTY LTD,2020,Yes,,,,,,
https://wikirate.org/Walk_Free+MSA_statement_assessed+MONDELEZ_AUSTRALIA_HOLDINGS_PTY_LTD+2020,Walk Free+MSA statement assessed,MONDELEZ AUSTRALIA HOLDINGS PTY LTD,2020,No,,,,,,
https://wikirate.org/Walk_Free+MSA_statement_assessed+MONDELEZ_AUSTRALIA_HOLDINGS_PTY_LTD+2021,Walk Free+MSA statement assessed,MONDELEZ AUSTRALIA HOLDINGS PTY LTD,2021,No,,,,,,
https://wikirate.org/Walk_Free+MSA_statement_assessed+MONDELEZ_AUSTRALIA_HOLDINGS_PTY_LTD+2022,Walk Free+MSA statement assessed,MONDELEZ AUSTRALIA HOLDINGS PTY LTD,2022,No,,,,,,
https://wikirate.org/Walk_Free+MSA_statement_homepage_link+MONDELEZ_AUSTRALIA_HOLDINGS_PTY_LTD+2020,Walk Free+MSA statement homepage link,MONDELEZ AUSTRALIA HOLDINGS PTY LTD,2020,Yes,,,,,,
https://wikirate.org/Walk_Free+MSA_statement_homepage_link+MONDELEZ_AUSTRALIA_HOLDINGS_PTY_LTD+2021,Walk Free+MSA statement homepage link,MONDELEZ AUSTRALIA HOLDINGS PTY LTD,2021,No,,,,,,
https://wikirate.org/Walk_Free+MSA_statement_homepage_link+MONDELEZ_AUSTRALIA_HOLDINGS_PTY_LTD+2022,Walk Free+MSA statement homepage link,MONDELEZ AUSTRALIA HOLDINGS PTY LTD,2022,No,,,,,,
https://wikirate.org/Walk_Free+MSA_Statement_Publication+MONDELEZ_AUSTRALIA_HOLDINGS_PTY_LTD+2020,Walk Free+MSA Statement Publication,MONDELEZ AUSTRALIA HOLDINGS PTY LTD,2020,Yes,,,,,,
https://wikirate.org/Walk_Free+MSA_Statement_Publication+MONDELEZ_AUSTRALIA_HOLDINGS_PTY_LTD+2021,Walk Free+MSA Statement Publication,MONDELEZ AUSTRALIA HOLDINGS PTY LTD,2021,Yes,,,,,,
https://wikirate.org/Walk_Free+MSA_Statement_Publication+MONDELEZ_AUSTRALIA_HOLDINGS_PTY_LTD+2022,Walk Free+MSA Statement Publication,MONDELEZ AUSTRALIA HOLDINGS PTY LTD,2022,Yes,,,,,,
https://wikirate.org/~12519360,Business & Human Rights Resource Centre+MSA statement signed,MONDELEZ AUSTRALIA HOLDINGS PTY LTD,2020,Signed by Director,https://wikirate.org/~8188311,12519360.0,https://modernslaveryregister.gov.au/statements/file/5e2907e5-9661-4422-9745-6a714cc5f242/,1.0,"p. 10: Signed by Darren O'Brien, Director of each of the Reporting Entities (namely Mondelez Australia Holdings Pty Ltd, Mondelez Australia (Foods) Limited, and Mondelez Australia Pty Ltd) Carly Gardner[https://wikirate.org/Carly_Gardner].....2022-03-08 21:45:57 UTC",
https://wikirate.org/Business_Human_Rights_Resource_Centre+MSA_statement_signed_binary+MONDELEZ_AUSTRALIA_HOLDINGS_PTY_LTD+2020,Business & Human Rights Resource Centre+MSA statement signed (binary),MONDELEZ AUSTRALIA HOLDINGS PTY LTD,2020,Yes,,,,,,
https://wikirate.org/~12519383,Walk Free+MSA supply chain disclosure,MONDELEZ AUSTRALIA HOLDINGS PTY LTD,2020,Geographical,https://wikirate.org/~8188311,12519383.0,https://modernslaveryregister.gov.au/statements/file/5e2907e5-9661-4422-9745-6a714cc5f242/,1.0,"Page 2-3 describes some locations of manufacturing and distribution sites and sales offices. Does NOT include list of names of suppliers or list of specific countries or regions where goods are sourced. Carly Gardner[https://wikirate.org/Carly_Gardner].....2022-03-08 21:59:41 UTC page 3 ""As for our own operations, Mondelēz International’s Australian business covers a range of areas from sales and marketing, administration to manufacturing. All of our operations are located in Australia"" ""As for upstream supply chains, Mondelēz International’s Australian supply chain covers a range of jurisdictions and categories of supplies. .. In particular, Mondelēz International’s Australian supply chain includes Australia, the Czech Republic, China, Côte d'Ivoire, Denmark, France, Ghana, India, Indonesia, Malaysia, New Zealand, Singapore, Thailand, the United States of America, and Vietnam. ""we source primary inputs such as emulsifiers and fats, fruits and nuts, and palm oil from India, Turkey and Malaysia respectively...",
https://wikirate.org/Walk_Free+MSA_supply_chain_due_diligence+MONDELEZ_AUSTRALIA_HOLDINGS_PTY_LTD+2020,Walk Free+MSA supply chain due diligence,MONDELEZ AUSTRALIA HOLDINGS PTY LTD,2020,Yes,,,,,,
https://wikirate.org/Walk_Free+MSA_training_binary+MONDELEZ_AUSTRALIA_HOLDINGS_PTY_LTD+2020,Walk Free+MSA training (binary),MONDELEZ AUSTRALIA HOLDINGS PTY LTD,2020,Yes,,,,,,
https://wikirate.org/~12519449,Walk Free+MSA training (revised),MONDELEZ AUSTRALIA HOLDINGS PTY LTD,2020,"Procurement / purchasing, Recruitment / HR, Leadership",https://wikirate.org/~8188311,12519449.0,https://modernslaveryregister.gov.au/statements/file/5e2907e5-9661-4422-9745-6a714cc5f242/,1.0,"(p. 5) - Training ""We developed two new global training courses for our people in 2020: 1)Human Rights module to raise all our employees’ awareness of our commitments and policies, and the critical role they need to play in ensuring individual rights are respected. 2)A module on Forced Labour Risk Mitigation to build the capability of our people in key functions (Plant Leaders, Human Resources, Procurement, Corporate & Legal Affairs). To complement this second module, we have also developed a Forced Labour Risk Mitigation Toolkit centred around the three Priority Industry Principles against Forced Labour, to further equip teams with best practice guidance. The training and toolkit were made available globally during 2020, with a focused roll out to embed these initiatives in 2021. In 2020, we also delivered Forced Labour Prevention ‘train the trainer’ workshops. The workshops were attended by managers, who hold key positions across the HR, Procurement, Corporate and Government Affairs, Compliance and Manuf...",
https://wikirate.org/Walk_Free+MSA_whistleblowing_mechanism_binary+MONDELEZ_AUSTRALIA_HOLDINGS_PTY_LTD+2020,Walk Free+MSA whistleblowing mechanism (binary),MONDELEZ AUSTRALIA HOLDINGS PTY LTD,2020,Yes,,,,,,
https://wikirate.org/~12519454,Walk Free+MSA whistleblowing mechanism (revised),MONDELEZ AUSTRALIA HOLDINGS PTY LTD,2020,"Hotline (direct employees), Hotline (supply chain workers), Whistleblower protection (direct employees), Focal Point (direct employees), Focal Point (supply chain workers)",https://wikirate.org/~8188311,12519454.0,https://modernslaveryregister.gov.au/statements/file/5e2907e5-9661-4422-9745-6a714cc5f242/,1.0,"(p. 4) ""Through our Speaking Up and Investigations Policy, we encourage and expect our employees to report concerns or questions regarding our Code of Conduct, including any related to human rights and modern slavery. We are also committed to non-retaliation, and we reinforce our “speaking up” and “non-retaliation” expectations through regular compliance training. Our Integrity HelpLine and WebLine are made available to our employees, contractors, subcontractors, and other third parties to raise concerns and to better enable Mondelēz International to appropriately address potential human rights impacts. Allegations related to human rights issues are handled with utmost urgency by the Compliance team."" Carly Gardner[https://wikirate.org/Carly_Gardner].....2022-03-09 00:27:15 UTC",
https://wikirate.org/~18048421,Australian Government Clean Energy Regulator+Net energy consumed,MONDELEZ AUSTRALIA HOLDINGS PTY LTD,2014,901901.0,https://wikirate.org/~18046440,18048421.0,https://www.cleanenergyregulator.gov.au/DocumentAssets/Pages/2013-14-Greenhouse-and-energy-information-by-registered-corporation.aspx,1.0,,
https://wikirate.org/~18051277,Australian Government Clean Energy Regulator+Net energy consumed,MONDELEZ AUSTRALIA HOLDINGS PTY LTD,2015,814565,https://wikirate.org/~18046447,18051277.0,https://www.cleanenergyregulator.gov.au/DocumentAssets/Pages/2014-15-Greenhouse-and-energy-information-by-registered-corporation.aspx,1.0,,
https://wikirate.org/~18053887,Australian Government Clean Energy Regulator+Net energy consumed,MONDELEZ AUSTRALIA HOLDINGS PTY LTD,2016,774804,https://wikirate.org/~18046454,18053887.0,https://www.cleanenergyregulator.gov.au/DocumentAssets/Pages/Greenhouse-and-energy-information-by-registered-corporation-2015-16.aspx,1.0,,
https://wikirate.org/~18056476,Australian Government Clean Energy Regulator+Net energy consumed,MONDELEZ AUSTRALIA HOLDINGS PTY LTD,2017,734042,https://wikirate.org/~18046461,18056476.0,https://www.cleanenergyregulator.gov.au/DocumentAssets/Pages/Greenhouse-and-energy-information-by-registered-corporation-2016-17.aspx,1.0,,
https://wikirate.org/~18059133,Australian Government Clean Energy Regulator+Net energy consumed,MONDELEZ AUSTRALIA HOLDINGS PTY LTD,2018,644937,https://wikirate.org/~18046468,18059133.0,https://www.cleanenergyregulator.gov.au/DocumentAssets/Pages/Greenhouse-and-energy-information-by-registered-corporation-2017-18.aspx,1.0,,
https://wikirate.org/~18061949,Australian Government Clean Energy Regulator+Net energy consumed,MONDELEZ AUSTRALIA HOLDINGS PTY LTD,2019,691079,https://wikirate.org/~18046475,18061949.0,https://www.cleanenergyregulator.gov.au/DocumentAssets/Pages/Greenhouse-and-energy-information-by-registered-corporation-2018-19.aspx,1.0,,
https://wikirate.org/~18065173,Australian Government Clean Energy Regulator+Net energy consumed,MONDELEZ AUSTRALIA HOLDINGS PTY LTD,2020,728545,https://wikirate.org/~18046482,18065173.0,https://www.cleanenergyregulator.gov.au/DocumentAssets/Pages/Greenhouse-and-energy-information-by-registered-corporation-2019-20.aspx,1.0,,
https://wikirate.org/~18067871,Australian Government Clean Energy Regulator+Net energy consumed,MONDELEZ AUSTRALIA HOLDINGS PTY LTD,2021,834690,https://wikirate.org/~18046489,18067871.0,https://www.cleanenergyregulator.gov.au/DocumentAssets/Pages/Greenhouse-and-energy-information-by-registered-corporation-2020-21.aspx,1.0,,
